Rep	Year	RepSeason	PatchID	Ncells	Species	NInd	Nfemales_stage1	Nmales_stage1	Nfemales_stage2	Nmales_stage2	NJuvFemales	NJuvMales
67	70	0	5	769	0	18	2	2	7	7	0	0
67	70	0	3	325	0	6	0	0	5	1	0	0
67	70	0	6	415	0	19	0	0	7	12	0	0
67	70	0	12	191	0	8	0	0	4	4	0	0
67	70	0	9	1012	0	29	1	0	9	19	0	0
67	70	0	7	407	0	17	0	0	6	11	0	0
67	70	0	11	406	0	10	0	0	4	6	0	0
67	70	0	8	801	0	22	1	0	11	10	0	0
67	70	0	10	276	0	15	0	0	4	11	0	0
68	0	0	0	0	0	0	0	0	0	0	0	0
68	0	0	1	671	0	2	0	0	1	1	2	1
68	10	0	0	0	0	0	0	0	0	0	0	0
68	10	0	1	671	0	2	0	0	1	1	2	2
68	10	0	2	960	0	5	2	3	0	0	0	0
68	10	0	12	191	0	0	0	0	0	0	0	0
68	10	0	8	801	0	1	0	0	1	0	0	0
68	10	0	10	276	0	2	0	0	1	1	0	0
68	20	0	0	0	0	0	0	0	0	0	0	0
68	20	0	1	671	0	10	2	3	4	1	1	2
68	20	0	2	960	0	8	0	4	3	1	3	3
68	20	0	4	293	0	1	0	0	0	1	0	0
68	20	0	3	325	0	1	0	0	0	1	0	0
68	20	0	6	415	0	1	0	0	0	1	0	0
68	20	0	12	191	0	1	0	0	0	1	0	0
68	20	0	9	1012	0	9	3	3	2	1	1	2
68	20	0	11	406	0	2	0	0	1	1	1	0
68	20	0	8	801	0	8	0	1	4	3	0	0
68	20	0	10	276	0	5	0	0	2	3	0	0
68	30	0	0	0	0	0	0	0	0	0	0	0
68	30	0	1	671	0	11	4	1	4	2	1	0
68	30	0	2	960	0	20	5	5	7	3	1	1
68	30	0	4	293	0	6	2	0	2	2	0	0
68	30	0	5	769	0	11	2	1	2	6	2	1
68	30	0	3	325	0	7	0	0	4	3	0	0
68	30	0	6	415	0	6	0	0	1	5	0	0
68	30	0	12	191	0	6	0	0	3	3	0	0
68	30	0	9	1012	0	17	3	1	5	8	2	1
68	30	0	7	407	0	2	0	0	1	1	0	0
68	30	0	11	406	0	3	0	0	1	2	1	0
68	30	0	8	801	0	16	0	0	7	9	0	0
68	30	0	10	276	0	10	0	0	5	5	0	0
68	40	0	0	0	0	0	0	0	0	0	0	0
68	40	0	1	671	0	13	2	2	4	5	0	1
68	40	0	2	960	0	13	1	4	5	3	5	1
68	40	0	4	293	0	10	1	0	2	7	0	0
68	40	0	5	769	0	15	3	1	5	6	1	0
68	40	0	3	325	0	9	0	0	3	6	0	0
68	40	0	6	415	0	8	0	0	1	7	0	0
68	40	0	12	191	0	4	0	1	2	1	0	1
68	40	0	9	1012	0	25	0	0	8	17	0	1
68	40	0	7	407	0	10	0	0	3	7	0	0
68	40	0	11	406	0	8	1	0	3	4	2	0
68	40	0	8	801	0	15	0	1	9	5	0	0
68	40	0	10	276	0	12	0	0	8	4	0	0
68	50	0	0	0	0	0	0	0	0	0	0	0
68	50	0	1	671	0	11	1	2	3	5	2	1
68	50	0	2	960	0	19	3	1	9	6	3	2
68	50	0	4	293	0	12	0	0	5	7	0	0
68	50	0	5	769	0	21	1	3	11	6	1	4
68	50	0	3	325	0	8	0	0	3	5	0	0
68	50	0	6	415	0	10	0	0	4	6	0	0
68	50	0	12	191	0	7	0	0	4	3	0	1
68	50	0	9	1012	0	28	0	0	10	18	1	0
68	50	0	7	407	0	10	1	0	6	3	0	0
68	50	0	11	406	0	3	0	0	3	0	0	0
68	50	0	8	801	0	17	0	0	9	8	0	0
68	50	0	10	276	0	11	0	0	6	5	0	0
68	60	0	0	0	0	0	0	0	0	0	0	0
68	60	0	1	671	0	14	2	0	6	6	1	0
68	60	0	2	960	0	13	2	0	7	4	2	4
68	60	0	4	293	0	15	0	0	7	8	0	0
68	60	0	5	769	0	18	3	2	8	5	3	1
68	60	0	3	325	0	8	0	0	3	5	0	0
68	60	0	6	415	0	11	0	1	5	5	0	0
68	60	0	12	191	0	7	0	0	3	4	0	0
68	60	0	9	1012	0	32	0	0	15	17	0	0
68	60	0	7	407	0	15	0	0	9	6	0	0
68	60	0	11	406	0	5	1	2	1	1	0	1
68	60	0	8	801	0	21	0	0	12	9	0	0
68	60	0	10	276	0	13	0	1	4	8	0	0
68	70	0	0	0	0	0	0	0	0	0	0	0
68	70	0	1	671	0	12	2	2	5	3	0	0
68	70	0	2	960	0	23	4	7	9	3	0	0
68	70	0	4	293	0	15	0	2	2	11	0	0
68	70	0	5	769	0	27	3	4	13	7	0	0
68	70	0	3	325	0	8	1	0	2	5	0	0
68	70	0	6	415	0	12	0	0	7	5	0	0
68	70	0	12	191	0	3	0	0	2	1	0	0
68	70	0	9	1012	0	30	0	0	13	17	0	0
68	70	0	7	407	0	16	0	0	10	6	0	0
68	70	0	11	406	0	7	0	0	5	2	0	0
68	70	0	8	801	0	23	0	1	11	11	0	0
68	70	0	10	276	0	10	0	1	3	6	0	0
69	0	0	0	0	0	0	0	0	0	0	0	0
69	0	0	1	671	0	2	0	0	1	1	1	0
70	0	0	0	0	0	0	0	0	0	0	0	0
70	0	0	1	671	0	2	0	0	1	1	1	3
70	10	0	0	0	0	0	0	0	0	0	0	0
70	10	0	1	671	0	0	0	0	0	0	0	0
70	10	0	2	960	0	4	2	1	1	0	0	0
70	10	0	9	1012	0	10	1	4	2	3	0	2
70	10	0	8	801	0	1	0	0	0	1	0	0
70	20	0	0	0	0	0	0	0	0	0	0	0
70	20	0	1	671	0	1	0	0	0	1	0	0
70	20	0	2	960	0	4	0	0	4	0	0	0
70	20	0	5	769	0	1	0	0	0	1	0	0
70	20	0	6	415	0	1	0	0	0	1	0	0
70	20	0	12	191	0	1	0	0	0	1	0	0
70	20	0	9	1012	0	12	3	1	2	6	1	0
70	20	0	7	407	0	4	0	0	3	1	0	0
70	20	0	11	406	0	1	0	0	1	0	0	0
70	20	0	8	801	0	11	0	1	4	6	0	0
70	20	0	10	276	0	0	0	0	0	0	0	0
70	30	0	0	0	0	0	0	0	0	0	0	0
70	30	0	1	671	0	10	3	2	3	2	0	2
70	30	0	2	960	0	3	0	0	2	1	4	4
70	30	0	4	293	0	6	0	1	3	2	0	0
70	30	0	5	769	0	15	0	8	5	2	1	3
70	30	0	6	415	0	3	0	0	2	1	0	0
70	30	0	12	191	0	0	0	0	0	0	0	0
70	30	0	9	1012	0	11	2	0	4	5	2	1
70	30	0	7	407	0	5	0	0	3	2	0	0
70	30	0	11	406	0	1	0	0	1	0	0	0
70	30	0	8	801	0	9	2	0	1	6	0	0
70	30	0	10	276	0	5	0	0	3	2	0	0
70	40	0	0	0	0	0	0	0	0	0	0	0
70	40	0	1	671	0	15	3	3	5	4	2	2
70	40	0	2	960	0	20	2	2	11	5	3	3
70	40	0	4	293	0	14	0	0	6	8	0	0
70	40	0	5	769	0	23	4	1	16	2	1	4
70	40	0	3	325	0	6	0	2	2	2	0	0
70	40	0	6	415	0	8	0	0	5	3	0	0
70	40	0	12	191	0	7	2	0	1	4	0	0
70	40	0	9	1012	0	13	0	1	3	9	1	0
70	40	0	7	407	0	6	0	0	4	2	0	0
70	40	0	11	406	0	9	0	0	4	5	0	0
70	40	0	8	801	0	19	0	0	7	12	0	0
70	40	0	10	276	0	9	0	1	2	6	0	0
70	50	0	0	0	0	0	0	0	0	0	0	0
70	50	0	1	671	0	18	2	2	11	3	1	1
70	50	0	2	960	0	12	5	3	1	3	0	2
70	50	0	4	293	0	26	0	0	12	14	0	0
70	50	0	5	769	0	23	1	7	11	4	2	2
70	50	0	3	325	0	4	0	0	2	2	1	0
70	50	0	6	415	0	7	0	0	3	4	0	0
70	50	0	12	191	0	6	1	0	3	2	0	0
70	50	0	9	1012	0	24	2	0	9	13	0	0
70	50	0	7	407	0	10	0	0	8	2	0	0
70	50	0	11	406	0	13	0	0	6	7	0	0
70	50	0	8	801	0	26	0	0	12	14	0	0
70	50	0	10	276	0	14	0	0	5	9	0	0
70	60	0	0	0	0	0	0	0	0	0	0	0
70	60	0	1	671	0	18	0	1	14	3	0	1
70	60	0	2	960	0	15	1	2	7	5	1	1
70	60	0	4	293	0	22	0	0	10	12	0	0
70	60	0	5	769	0	18	4	1	11	2	6	0
70	60	0	3	325	0	2	0	0	2	0	0	0
70	60	0	6	415	0	11	0	1	5	5	0	0
70	60	0	12	191	0	6	0	1	2	3	0	0
70	60	0	9	1012	0	27	1	0	14	12	0	0
70	60	0	7	407	0	16	0	0	10	6	0	0
70	60	0	11	406	0	19	2	0	9	8	0	1
70	60	0	8	801	0	26	0	0	13	13	0	0
70	60	0	10	276	0	15	0	0	7	8	0	0
70	70	0	0	0	0	0	0	0	0	0	0	0
70	70	0	1	671	0	13	0	1	7	5	0	0
70	70	0	2	960	0	15	4	1	8	2	0	0
70	70	0	4	293	0	25	0	0	16	9	0	0
70	70	0	5	769	0	21	5	2	11	3	0	0
70	70	0	3	325	0	2	0	0	1	1	0	0
70	70	0	6	415	0	14	0	0	4	10	0	0
70	70	0	12	191	0	2	0	0	0	2	0	0
70	70	0	9	1012	0	25	1	1	15	8	0	0
70	70	0	7	407	0	13	0	0	6	7	0	0
70	70	0	11	406	0	17	0	1	10	6	0	0
70	70	0	8	801	0	26	0	0	15	11	0	0
70	70	0	10	276	0	14	0	0	6	8	0	0
71	0	0	0	0	0	0	0	0	0	0	0	0
71	0	0	1	671	0	2	0	0	1	1	1	0
72	0	0	0	0	0	0	0	0	0	0	0	0
72	0	0	1	671	0	2	0	0	1	1	2	3
72	10	0	0	0	0	0	0	0	0	0	0	0
72	10	0	1	671	0	7	2	1	2	2	0	2
72	10	0	2	960	0	2	0	1	0	1	0	0
72	10	0	6	415	0	0	0	0	0	0	0	0
72	10	0	9	1012	0	8	1	0	2	5	1	1
72	10	0	10	276	0	1	0	0	0	1	0	0
72	20	0	0	0	0	0	0	0	0	0	0	0
72	20	0	1	671	0	9	3	1	4	1	1	1
72	20	0	2	960	0	4	0	0	1	3	4	1
72	20	0	4	293	0	5	0	0	2	3	0	0
72	20	0	5	769	0	12	3	3	3	3	0	1
72	20	0	6	415	0	0	0	0	0	0	0	0
72	20	0	9	1012	0	7	1	2	1	3	1	1
72	20	0	7	407	0	4	0	0	2	2	0	0
72	20	0	11	406	0	2	0	0	0	2	0	0
72	20	0	8	801	0	1	0	1	0	0	0	0
72	20	0	10	276	0	5	0	0	3	2	0	0
72	30	0	0	0	0	0	0	0	0	0	0	0
72	30	0	1	671	0	13	1	3	5	4	0	1
72	30	0	2	960	0	16	3	1	5	7	3	3
72	30	0	4	293	0	9	0	1	6	2	0	0
72	30	0	5	769	0	20	1	2	13	4	3	1
72	30	0	6	415	0	5	0	0	2	3	0	0
72	30	0	12	191	0	4	0	0	3	1	0	1
72	30	0	9	1012	0	11	1	1	3	6	0	3
72	30	0	7	407	0	7	0	0	3	4	0	0
72	30	0	11	406	0	7	1	1	3	2	1	0
72	30	0	8	801	0	17	0	0	12	5	0	1
72	30	0	10	276	0	9	0	0	3	6	0	0
72	40	0	0	0	0	0	0	0	0	0	0	0
72	40	0	1	671	0	17	2	2	8	5	2	3
72	40	0	2	960	0	19	7	2	4	6	3	4
72	40	0	4	293	0	15	0	0	7	8	0	0
72	40	0	5	769	0	19	4	3	7	5	0	0
72	40	0	3	325	0	2	0	0	0	2	0	0
72	40	0	6	415	0	13	0	0	5	8	0	0
72	40	0	12	191	0	4	2	0	2	0	0	0
72	40	0	9	1012	0	25	0	0	13	12	1	0
72	40	0	7	407	0	11	0	0	6	5	0	0
72	40	0	11	406	0	4	0	0	1	3	0	0
72	40	0	8	801	0	15	0	0	10	5	0	1
72	40	0	10	276	0	11	0	0	4	7	0	0
72	50	0	0	0	0	0	0	0	0	0	0	0
72	50	0	1	671	0	13	3	1	8	1	4	1
72	50	0	2	960	0	17	3	2	5	7	0	2
72	50	0	4	293	0	17	0	0	9	8	0	0
72	50	0	5	769	0	19	2	4	6	7	3	2
72	50	0	3	325	0	2	0	0	1	1	2	2
72	50	0	6	415	0	10	0	0	6	4	0	0
72	50	0	12	191	0	1	0	0	1	0	0	0
72	50	0	9	1012	0	30	0	0	13	17	0	1
72	50	0	7	407	0	15	0	0	9	6	0	0
72	50	0	11	406	0	16	0	0	6	10	0	0
72	50	0	8	801	0	15	0	0	8	7	1	0
72	50	0	10	276	0	12	0	0	4	8	0	0
72	60	0	0	0	0	0	0	0	0	0	0	0
72	60	0	1	671	0	14	0	1	5	8	0	1
72	60	0	2	960	0	16	2	3	7	4	3	1
72	60	0	4	293	0	26	0	0	17	9	0	0
72	60	0	5	769	0	18	5	1	6	6	1	2
72	60	0	3	325	0	5	1	0	2	2	0	0
72	60	0	6	415	0	15	0	0	8	7	0	0
72	60	0	12	191	0	3	0	1	1	1	0	0
72	60	0	9	1012	0	32	0	0	12	20	1	0
72	60	0	7	407	0	20	0	0	11	9	0	0
72	60	0	11	406	0	16	0	2	7	7	0	0
72	60	0	8	801	0	20	0	0	12	8	0	0
72	60	0	10	276	0	10	0	0	4	6	0	0
72	70	0	0	0	0	0	0	0	0	0	0	0
72	70	0	1	671	0	15	0	0	6	9	0	0
72	70	0	2	960	0	18	5	5	4	4	0	0
72	70	0	4	293	0	26	0	0	20	6	0	0
72	70	0	5	769	0	17	2	1	8	6	0	0
72	70	0	3	325	0	6	0	0	3	3	0	0
72	70	0	6	415	0	13	0	1	5	7	0	0
72	70	0	12	191	0	4	0	0	1	3	0	0
72	70	0	9	1012	0	31	0	1	14	16	0	0
72	70	0	7	407	0	21	0	0	9	12	0	0
72	70	0	11	406	0	14	0	0	7	7	0	0
72	70	0	8	801	0	18	0	0	11	7	0	0
72	70	0	10	276	0	14	0	0	7	7	0	0
73	0	0	0	0	0	0	0	0	0	0	0	0
73	0	0	1	671	0	2	0	0	1	1	2	3
73	10	0	0	0	0	0	0	0	0	0	0	0
73	10	0	1	671	0	0	0	0	0	0	0	0
73	10	0	2	960	0	4	1	2	1	0	0	0
73	10	0	5	769	0	2	0	0	1	1	2	1
73	10	0	3	325	0	1	0	0	1	0	0	0
73	20	0	0	0	0	0	0	0	0	0	0	0
73	20	0	1	671	0	0	0	0	0	0	0	0
73	20	0	2	960	0	0	0	0	0	0	0	0
73	20	0	4	293	0	1	0	0	0	1	0	0
73	20	0	5	769	0	1	0	0	1	0	0	0
73	20	0	3	325	0	1	0	0	1	0	0	0
73	20	0	6	415	0	0	0	0	0	0	0	0
73	20	0	10	276	0	3	0	0	3	0	0	0
73	30	0	0	0	0	0	0	0	0	0	0	0
73	30	0	1	671	0	0	0	0	0	0	0	0
73	30	0	2	960	0	0	0	0	0	0	0	0
73	30	0	4	293	0	1	0	0	0	1	0	0
73	30	0	5	769	0	0	0	0	0	0	0	0
73	30	0	3	325	0	1	0	0	1	0	0	0
73	30	0	6	415	0	0	0	0	0	0	0	0
73	30	0	10	276	0	3	0	0	3	0	0	0
73	40	0	0	0	0	0	0	0	0	0	0	0
73	40	0	1	671	0	0	0	0	0	0	0	0
73	40	0	2	960	0	0	0	0	0	0	0	0
73	40	0	4	293	0	1	0	0	0	1	0	0
73	40	0	5	769	0	0	0	0	0	0	0	0
73	40	0	3	325	0	1	0	0	1	0	0	0
73	40	0	6	415	0	0	0	0	0	0	0	0
73	40	0	10	276	0	1	0	0	1	0	0	0
73	50	0	0	0	0	0	0	0	0	0	0	0
73	50	0	1	671	0	0	0	0	0	0	0	0
73	50	0	2	960	0	0	0	0	0	0	0	0
73	50	0	4	293	0	1	0	0	0	1	0	0
73	50	0	5	769	0	0	0	0	0	0	0	0
73	50	0	3	325	0	0	0	0	0	0	0	0
73	50	0	6	415	0	0	0	0	0	0	0	0
73	50	0	10	276	0	0	0	0	0	0	0	0
73	60	0	0	0	0	0	0	0	0	0	0	0
73	60	0	1	671	0	0	0	0	0	0	0	0
73	60	0	2	960	0	0	0	0	0	0	0	0
73	60	0	4	293	0	1	0	0	0	1	0	0
73	60	0	5	769	0	0	0	0	0	0	0	0
73	60	0	3	325	0	0	0	0	0	0	0	0
73	60	0	6	415	0	0	0	0	0	0	0	0
73	60	0	10	276	0	0	0	0	0	0	0	0
74	0	0	0	0	0	0	0	0	0	0	0	0
74	0	0	1	671	0	2	0	0	1	1	1	1
74	10	0	0	0	0	0	0	0	0	0	0	0
74	10	0	1	671	0	3	0	0	1	2	0	2
74	10	0	2	960	0	8	1	1	2	4	1	1
74	10	0	9	1012	0	7	2	0	2	3	1	1
74	10	0	10	276	0	1	1	0	0	0	0	0
74	20	0	0	0	0	0	0	0	0	0	0	0
74	20	0	1	671	0	11	2	2	3	4	0	2
74	20	0	2	960	0	12	2	2	6	2	4	5
74	20	0	4	293	0	7	0	0	2	5	0	0
74	20	0	5	769	0	2	0	0	1	1	0	3
74	20	0	6	415	0	2	0	0	1	1	0	0
74	20	0	9	1012	0	14	2	0	4	8	2	0
74	20	0	7	407	0	3	0	0	1	2	0	0
74	20	0	11	406	0	2	0	0	0	2	0	0
74	20	0	8	801	0	2	0	0	2	0	0	0
74	20	0	10	276	0	7	0	0	2	5	0	0
74	30	0	0	0	0	0	0	0	0	0	0	0
74	30	0	1	671	0	13	3	0	8	2	5	1
74	30	0	2	960	0	16	4	2	7	3	4	4
74	30	0	4	293	0	18	0	1	7	10	0	0
74	30	0	5	769	0	22	3	4	12	3	2	3
74	30	0	3	325	0	1	0	0	0	1	0	0
74	30	0	6	415	0	4	0	0	1	3	0	0
74	30	0	12	191	0	1	0	0	1	0	0	0
74	30	0	9	1012	0	19	0	1	6	12	0	0
74	30	0	7	407	0	8	0	0	2	6	0	0
74	30	0	11	406	0	10	0	1	3	6	0	1
74	30	0	8	801	0	11	1	0	5	5	1	0
74	30	0	10	276	0	13	0	1	6	6	0	0
74	40	0	0	0	0	0	0	0	0	0	0	0
74	40	0	1	671	0	16	2	1	9	4	2	2
74	40	0	2	960	0	19	4	2	5	8	0	1
74	40	0	4	293	0	21	0	1	8	12	0	0
74	40	0	5	769	0	15	0	0	9	6	1	2
74	40	0	3	325	0	6	0	0	4	2	0	0
74	40	0	6	415	0	4	0	0	1	3	0	0
74	40	0	12	191	0	1	0	0	0	1	0	0
74	40	0	9	1012	0	23	2	0	6	15	1	0
74	40	0	7	407	0	12	0	0	3	9	0	0
74	40	0	11	406	0	7	0	0	1	6	0	0
74	40	0	8	801	0	19	0	0	13	6	0	0
74	40	0	10	276	0	18	0	0	8	10	0	0
74	50	0	0	0	0	0	0	0	0	0	0	0
74	50	0	1	671	0	16	3	4	5	4	0	1
74	50	0	2	960	0	23	2	5	7	9	1	0
74	50	0	4	293	0	19	0	0	9	10	0	0
74	50	0	5	769	0	17	0	2	5	10	2	0
74	50	0	3	325	0	4	1	0	2	1	0	0
74	50	0	6	415	0	7	0	0	3	4	0	0
74	50	0	12	191	0	1	0	0	0	1	0	0
74	50	0	9	1012	0	26	0	1	7	18	0	0
74	50	0	7	407	0	11	0	0	2	9	0	0
74	50	0	11	406	0	5	0	0	1	4	0	1
74	50	0	8	801	0	23	0	1	15	7	0	0
74	50	0	10	276	0	14	0	0	5	9	0	0
74	60	0	0	0	0	0	0	0	0	0	0	0
74	60	0	1	671	0	10	0	3	4	3	2	2
74	60	0	2	960	0	14	3	2	3	6	0	5
74	60	0	4	293	0	16	0	0	9	7	0	0
74	60	0	5	769	0	13	1	1	3	8	1	0
74	60	0	3	325	0	6	3	0	3	0	0	0
74	60	0	6	415	0	6	0	0	3	3	0	0
74	60	0	12	191	0	7	1	1	2	3	0	0
74	60	0	9	1012	0	23	1	3	10	9	0	1
74	60	0	7	407	0	10	0	0	3	7	0	0
74	60	0	11	406	0	11	1	2	3	5	0	0
74	60	0	8	801	0	20	0	0	14	6	0	0
74	60	0	10	276	0	17	0	0	6	11	0	0
74	70	0	0	0	0	0	0	0	0	0	0	0
74	70	0	1	671	0	10	1	0	6	3	0	0
74	70	0	2	960	0	19	3	4	5	7	0	0
74	70	0	4	293	0	16	0	0	6	10	0	0
74	70	0	5	769	0	18	1	2	8	7	0	0
74	70	0	3	325	0	5	2	0	1	2	0	0
74	70	0	6	415	0	8	0	0	3	5	0	0
74	70	0	12	191	0	9	0	0	2	7	0	0
74	70	0	9	1012	0	16	0	2	9	5	0	0
74	70	0	7	407	0	13	0	0	4	9	0	0
74	70	0	11	406	0	12	1	4	2	5	0	0
74	70	0	8	801	0	22	0	0	11	11	0	0
74	70	0	10	276	0	12	0	0	5	7	0	0
75	0	0	0	0	0	0	0	0	0	0	0	0
75	0	0	1	671	0	2	0	0	1	1	0	0
76	0	0	0	0	0	0	0	0	0	0	0	0
76	0	0	1	671	0	2	0	0	1	1	2	0
77	0	0	0	0	0	0	0	0	0	0	0	0
77	0	0	1	671	0	2	0	0	1	1	5	1
77	10	0	0	0	0	0	0	0	0	0	0	0
77	10	0	1	671	0	0	0	0	0	0	0	0
77	10	0	2	960	0	7	1	4	1	1	4	0
77	10	0	5	769	0	7	0	1	4	2	4	3
77	10	0	6	415	0	0	0	0	0	0	0	0
77	10	0	12	191	0	2	0	0	1	1	1	1
77	10	0	9	1012	0	11	2	2	4	3	0	3
77	10	0	11	406	0	1	0	1	0	0	0	0
77	10	0	8	801	0	1	0	0	0	1	0	0
77	10	0	10	276	0	0	0	0	0	0	0	0
77	20	0	0	0	0	0	0	0	0	0	0	0
77	20	0	1	671	0	13	4	5	2	2	0	0
77	20	0	2	960	0	19	2	3	6	8	0	2
77	20	0	4	293	0	6	0	0	1	5	0	0
77	20	0	5	769	0	17	1	4	7	5	4	3
77	20	0	3	325	0	1	0	0	0	1	0	0
77	20	0	6	415	0	14	0	0	6	8	0	0
77	20	0	12	191	0	8	0	0	3	5	0	0
77	20	0	9	1012	0	19	1	0	6	12	0	2
77	20	0	7	407	0	7	0	0	4	3	0	0
77	20	0	11	406	0	0	0	0	0	0	0	0
77	20	0	8	801	0	16	1	0	4	11	0	0
77	20	0	10	276	0	3	0	0	1	2	0	0
77	30	0	0	0	0	0	0	0	0	0	0	0
77	30	0	1	671	0	12	0	2	4	6	0	1
77	30	0	2	960	0	17	4	2	5	6	2	0
77	30	0	4	293	0	11	0	0	4	7	0	0
77	30	0	5	769	0	18	2	2	6	8	4	2
77	30	0	3	325	0	3	0	0	3	0	0	0
77	30	0	6	415	0	14	0	0	6	8	0	0
77	30	0	12	191	0	7	1	0	3	3	0	0
77	30	0	9	1012	0	26	0	2	11	13	0	0
77	30	0	7	407	0	11	0	0	3	8	0	0
77	30	0	11	406	0	5	0	1	3	1	0	1
77	30	0	8	801	0	22	0	0	6	16	0	0
77	30	0	10	276	0	8	0	0	2	6	0	0
77	40	0	0	0	0	0	0	0	0	0	0	0
77	40	0	1	671	0	12	0	1	8	3	2	2
77	40	0	2	960	0	13	2	3	3	5	2	3
77	40	0	4	293	0	14	0	0	5	9	0	0
77	40	0	5	769	0	13	2	2	4	5	2	1
77	40	0	3	325	0	5	0	1	2	2	0	0
77	40	0	6	415	0	12	0	0	4	8	0	0
77	40	0	12	191	0	6	0	1	3	2	0	0
77	40	0	9	1012	0	23	0	0	12	11	1	0
77	40	0	7	407	0	10	0	0	5	5	0	0
77	40	0	11	406	0	13	0	1	4	8	0	0
77	40	0	8	801	0	21	0	1	6	14	0	0
77	40	0	10	276	0	13	0	0	3	10	0	0
77	50	0	0	0	0	0	0	0	0	0	0	0
77	50	0	1	671	0	14	3	0	4	7	0	1
77	50	0	2	960	0	20	2	7	9	2	3	2
77	50	0	4	293	0	15	0	0	6	9	0	0
77	50	0	5	769	0	12	0	2	3	7	1	3
77	50	0	3	325	0	5	0	0	2	3	0	0
77	50	0	6	415	0	16	0	0	9	7	0	0
77	50	0	12	191	0	5	0	0	2	3	0	0
77	50	0	9	1012	0	16	0	0	6	10	1	0
77	50	0	7	407	0	14	0	0	7	7	0	0
77	50	0	11	406	0	10	1	0	3	6	0	0
77	50	0	8	801	0	19	0	0	7	12	0	0
77	50	0	10	276	0	14	0	0	3	11	0	0
77	60	0	0	0	0	0	0	0	0	0	0	0
77	60	0	1	671	0	7	0	0	1	6	3	0
77	60	0	2	960	0	20	6	0	10	4	1	1
77	60	0	4	293	0	13	0	0	3	10	0	0
77	60	0	5	769	0	20	4	3	10	3	1	0
77	60	0	3	325	0	5	0	0	2	3	0	0
77	60	0	6	415	0	15	0	0	9	6	0	0
77	60	0	12	191	0	8	0	1	3	4	0	0
77	60	0	9	1012	0	21	0	0	9	12	0	0
77	60	0	7	407	0	15	0	1	5	9	0	0
77	60	0	11	406	0	12	0	0	5	7	0	0
77	60	0	8	801	0	20	0	0	8	12	0	0
77	60	0	10	276	0	12	0	1	2	9	0	0
77	70	0	0	0	0	0	0	0	0	0	0	0
77	70	0	1	671	0	15	2	1	7	5	0	0
77	70	0	2	960	0	17	3	3	9	2	0	0
77	70	0	4	293	0	22	1	0	7	14	0	0
77	70	0	5	769	0	20	1	4	8	7	0	0
77	70	0	3	325	0	6	0	0	2	4	0	0
77	70	0	6	415	0	15	0	0	9	6	0	0
77	70	0	12	191	0	6	0	0	1	5	0	0
77	70	0	9	1012	0	28	0	0	13	15	0	0
77	70	0	7	407	0	18	0	0	5	13	0	0
77	70	0	11	406	0	15	0	0	9	6	0	0
77	70	0	8	801	0	21	0	0	14	7	0	0
77	70	0	10	276	0	14	0	0	2	12	0	0
78	0	0	0	0	0	0	0	0	0	0	0	0
78	0	0	1	671	0	2	0	0	1	1	3	0
79	0	0	0	0	0	0	0	0	0	0	0	0
79	0	0	1	671	0	2	0	0	1	1	2	2
79	10	0	0	0	0	0	0	0	0	0	0	0
79	10	0	1	671	0	14	3	5	4	2	0	1
79	10	0	2	960	0	10	5	3	2	0	0	0
79	10	0	5	769	0	8	2	0	2	4	0	2
79	10	0	12	191	0	2	1	1	0	0	0	0
79	10	0	7	407	0	0	0	0	0	0	0	0
79	10	0	8	801	0	4	0	0	3	1	4	0
79	10	0	10	276	0	0	0	0	0	0	0	0
79	20	0	0	0	0	0	0	0	0	0	0	0
79	20	0	1	671	0	15	3	2	6	4	1	1
79	20	0	2	960	0	14	5	1	5	3	2	1
79	20	0	4	293	0	10	0	0	3	7	0	0
79	20	0	5	769	0	20	2	1	13	4	2	3
79	20	0	6	415	0	8	0	0	3	5	0	0
79	20	0	12	191	0	2	0	0	0	2	0	0
79	20	0	9	1012	0	19	3	1	6	9	2	0
79	20	0	7	407	0	3	0	0	1	2	0	0
79	20	0	11	406	0	10	1	0	5	4	0	0
79	20	0	8	801	0	20	0	0	12	8	0	0
79	20	0	10	276	0	7	0	1	3	3	0	0
79	30	0	0	0	0	0	0	0	0	0	0	0
79	30	0	1	671	0	19	2	1	6	10	1	0
79	30	0	2	960	0	15	4	2	7	2	1	2
79	30	0	4	293	0	21	0	0	12	9	0	0
79	30	0	5	769	0	25	8	6	9	2	1	1
79	30	0	3	325	0	1	0	0	1	0	0	0
79	30	0	6	415	0	11	0	0	5	6	0	0
79	30	0	12	191	0	1	0	0	0	1	0	0
79	30	0	9	1012	0	23	0	2	7	14	0	0
79	30	0	7	407	0	16	0	1	8	7	0	0
79	30	0	11	406	0	15	0	1	8	6	0	0
79	30	0	8	801	0	20	0	0	12	8	0	0
79	30	0	10	276	0	15	0	0	9	6	0	0
79	40	0	0	0	0	0	0	0	0	0	0	0
79	40	0	1	671	0	20	5	1	8	6	1	1
79	40	0	2	960	0	15	2	4	8	1	5	5
79	40	0	4	293	0	19	0	0	9	10	0	0
79	40	0	5	769	0	22	3	2	13	4	2	0
79	40	0	3	325	0	4	0	0	1	3	0	0
79	40	0	6	415	0	15	0	0	7	8	0	0
79	40	0	12	191	0	5	1	1	1	2	0	0
79	40	0	9	1012	0	25	2	0	6	17	0	0
79	40	0	7	407	0	15	0	0	10	5	0	0
